taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
1263005	11	Firmicutes bacterium CAG:145	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:145
1349750	11	Dermabacter hominis NBRC 106157	strain	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Dermabacter	Dermabacter hominis
162155	11	uncultured Treponema sp.	species	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	uncultured Treponema sp.
165188	11	uncultured Megasphaera sp.	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	uncultured Megasphaera sp.
1946388	11	Collinsella sp. UBA4370	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. UBA4370
1947016	11	Oribacterium sp. UBA3737	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	Oribacterium sp. UBA3737
2093857	11	Dysosmobacter welbionis	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
214482	11	Neisseria elongata subsp. elongata	subspecies	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria elongata
239935	11	Akkermansia muciniphila	species	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
28198	11	Aliarcobacter cryaerophilus	species	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	Aliarcobacter cryaerophilus
33033	11	Parvimonas micra	species	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra
352165	11	Pyramidobacter piscolens W5455	strain	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	Pyramidobacter piscolens
411469	11	Anaerobutyricum hallii DSM 3353	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii
435830	11	Actinomyces graevenitzii C83	strain	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces graevenitzii
556268	11	Oxalobacter formigenes HOxBLS	strain	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes
656	11	Aeromonas allosaccharophila	species	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas allosaccharophila
706434	11	Megasphaera micronuciformis F0359	strain	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera micronuciformis
938288	11	Fenollaria massiliensis	species	Bacteria	Firmicutes	Clostridia	Eubacteriales		Fenollaria	Fenollaria massiliensis
1121128	10	Butyricicoccus pullicaecorum DSM 23266	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum
1122971	10	Porphyromonas bennonis DSM 23058 = JCM 16335	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas bennonis
1190620	10	Atopobium sp. ICM42b	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium sp. ICM42b
1262687	10	Acidaminococcus sp. CAG:542	species	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. CAG:542
1262777	10	Clostridium sp. CAG:167	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:167
1262780	10	Clostridium sp. CAG:221	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:221
1262885	10	Eubacterium sp. CAG:248	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:248
1262934	10	Prevotella sp. CAG:732	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:732
1349822	10	Coprobacter fastidiosus NSB1	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	Coprobacter fastidiosus
1841865	10	Mediterranea massiliensis	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea	Mediterranea massiliensis
1897016	10	Roseburia sp. CAG:10041_57	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia sp. CAG:10041_57
1915677	10	Methanomassiliicoccaceae archaeon UBA71	species	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae		Methanomassiliicoccaceae archaeon UBA71
1946248	10	Christensenella sp. UBA1750	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Christensenellaceae	Christensenella	Christensenella sp. UBA1750
1950837	10	Clostridiales bacterium UBA1777	species	Bacteria	Firmicutes	Clostridia	Eubacteriales			Clostridiales bacterium UBA1777
1952124	10	Lachnospiraceae bacterium UBA7026	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae		Lachnospiraceae bacterium UBA7026
2026720	10	Candidatus Saccharibacteria bacterium	species	Bacteria	Candidatus Saccharibacteria					Candidatus Saccharibacteria bacterium
2049040	10	Roseburia sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia sp.
2109334	10	Blautia sp. SG-772	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia sp. SG-772
2173	10	Methanobrevibacter smithii	species	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
226186	10	Bacteroides thetaiotaomicron VPI-5482	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
2292995	10	Clostridium sp. AF15-31	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. AF15-31
246796	10	Pedobacter himalayensis	species	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter himalayensis
286142	10	uncultured Catenibacterium sp.	species	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Catenibacterium	uncultured Catenibacterium sp.
344338	10	uncultured Firmicutes bacterium	species	Bacteria	Firmicutes					uncultured Firmicutes bacterium
411459	10	Blautia obeum ATCC 29174	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia obeum
582	10	Morganella morganii	species	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii
591001	10	Acidaminococcus fermentans DSM 20731	strain	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans
615	10	Serratia marcescens	species	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens
856	10	Fusobacterium varium	species	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium
88431	10	Dorea longicatena	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Dorea	Dorea longicatena
889201	10	Streptococcus cristatus ATCC 51100	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus
889206	10	Streptococcus vestibularis ATCC 49124	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis
1121129	9	Butyricimonas synergistica DSM 23225	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas synergistica
1262753	9	Bacteroides sp. CAG:927	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:927
1262769	9	Clostridium sp. CAG:1013	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:1013
1262785	9	Clostridium sp. CAG:253	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:253
1262816	9	Clostridium sp. CAG:510	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:510
1262817	9	Clostridium sp. CAG:524	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:524
1262922	9	Prevotella sp. CAG:1320	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:1320
1262943	9	Roseburia sp. CAG:197	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia sp. CAG:197
1384081	9	Veillonella sp. DNF00869	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella sp. DNF00869
1458253	9	Streptococcus oralis subsp. dentisani	subspecies	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
1583	9	Weissella confusa	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella confusa
1674843	9	Clostridiales bacterium Firm_05	species	Bacteria	Firmicutes	Clostridia	Eubacteriales			Clostridiales bacterium Firm_05
1776391	9	Romboutsia timonensis	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis
1852375	9	Acidaminococcus massiliensis	species	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus massiliensis
1952305	9	Ruminococcaceae bacterium UBA2854	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae		Ruminococcaceae bacterium UBA2854
2094242	9	Victivallales bacterium CCUG 44730	species	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales			Victivallales bacterium CCUG 44730
2172545	9	Streptococcus halitosis	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus halitosis
391904	9	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	strain	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
435832	9	Neisseria mucosa C102	strain	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria mucosa
44742	9	Desulfovibrio fairfieldensis	species	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio fairfieldensis
458253	9	uncultured Coprococcus sp.	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	uncultured Coprococcus sp.
46507	9	Ezakiella coagulans	species	Bacteria	Firmicutes	Tissierellia			Ezakiella	Ezakiella coagulans
484	9	Neisseria flavescens	species	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria flavescens
525330	9	Lactobacillus johnsonii ATCC 33200	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
78344	9	Bifidobacterium pullorum subsp. gallinarum	subspecies	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pullorum
1118058	8	Actinomyces sp. ph3	species	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. ph3
1122975	8	Porphyromonas somerae DSM 23386	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas somerae
1178541	8	Bacillus safensis FO-36b	strain	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis
1262703	8	Anaerotruncus sp. CAG:390	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus sp. CAG:390
1262759	8	Brachyspira sp. CAG:484	species	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira sp. CAG:484
1262792	8	Clostridium sp. CAG:299	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:299
1262808	8	Clostridium sp. CAG:448	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:448
1262829	8	Clostridium sp. CAG:628	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:628
1262905	8	Mycoplasma sp. CAG:611	species	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma sp. CAG:611
1262969	8	Staphylococcus sp. CAG:324	species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. CAG:324
1262996	8	Firmicutes bacterium CAG:631	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:631
1263022	8	Firmicutes bacterium CAG:424	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:424
1263023	8	Firmicutes bacterium CAG:449	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:449
1305	8	Streptococcus sanguinis	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis
1316408	8	Streptococcus sp. HSISM1	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. HSISM1
1491	8	Clostridium botulinum	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
1550024	8	Ruthenibacterium lactatiformans	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruthenibacterium	Ruthenibacterium lactatiformans
1690	8	Bifidobacterium pseudolongum subsp. globosum	subspecies	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum
1916225	8	Candidatus Gastranaerophilales bacterium HUM_12	species	Bacteria	Candidatus Melainabacteria		Candidatus Gastranaerophilales			Candidatus Gastranaerophilales bacterium HUM_12
1930011	8	Sphaerochaeta sp. Phil3	species	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta sp. Phil3
1946843	8	Megasphaera sp. UBA1696	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera sp. UBA1696
1947767	8	Tyzzerella sp. UBA649	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Tyzzerella	Tyzzerella sp. UBA649
1950876	8	Clostridiales bacterium UBA4224	species	Bacteria	Firmicutes	Clostridia	Eubacteriales			Clostridiales bacterium UBA4224
1950957	8	Flavobacteriales bacterium UBA1820	species	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales			Flavobacteriales bacterium UBA1820
1951647	8	Eggerthellaceae bacterium UBA5906	species	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae		Eggerthellaceae bacterium UBA5906
208479	8	Enterocloster bolteae	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster bolteae
2093856	8	Butyricimonas faecalis	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas faecalis
2137877	8	Clostridiales Family XIII bacterium	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis		Clostridiales Family XIII bacterium
214851	8	Subdoligranulum variabile	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Subdoligranulum	Subdoligranulum variabile
2291991	8	Ruminococcaceae bacterium AM07-15	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae		Ruminococcaceae bacterium AM07-15
2292316	8	Collinsella sp. AM34-10	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. AM34-10
290054	8	Eubacterium coprostanoligenes	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium coprostanoligenes
324831	8	Lactobacillus gasseri ATCC 33323 = JCM 1131	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri
45634	8	Streptococcus cristatus	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus
471872	8	Streptococcus infantarius subsp. infantarius ATCC BAA-102	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantarius
585528	8	Gardnerella vaginalis ATCC 14018 = JCM 11026	strain	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis
665903	8	uncultured Slackia sp.	species	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	uncultured Slackia sp.
709991	8	Odoribacter splanchnicus DSM 20712	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus
742742	8	Collinsella tanakaei YIT 12063	strain	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei
862965	8	Haemophilus parainfluenzae T3T1	strain	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae
997355	8	Cutibacterium avidum ATCC 25577	strain	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum
1218087	7	Enterococcus casseliflavus NBRC 100478	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus
1232428	7	Megasphaera massiliensis	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera massiliensis
1235794	7	Adlercreutzia caecimuris B7	strain	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia caecimuris
1262698	7	Alistipes sp. CAG:831	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. CAG:831
1262761	7	Butyrivibrio sp. CAG:318	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. CAG:318
1262770	7	Clostridium sp. CAG:1024	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:1024
1262804	7	Clostridium sp. CAG:417	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:417
1262811	7	Clostridium sp. CAG:465	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:465
1262818	7	Clostridium sp. CAG:533	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:533
1262819	7	Clostridium sp. CAG:557	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:557
1262825	7	Clostridium sp. CAG:590	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:590
1262833	7	Clostridium sp. CAG:710	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:710
1262857	7	Coprobacillus sp. CAG:826	species	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Coprobacillus	Coprobacillus sp. CAG:826
1262888	7	Eubacterium sp. CAG:274	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:274
1262907	7	Mycoplasma sp. CAG:877	species	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma sp. CAG:877
1262958	7	Ruminococcus sp. CAG:403	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. CAG:403
1262991	7	Firmicutes bacterium CAG:882	species	Bacteria	Firmicutes					Firmicutes bacterium CAG:882
1352	7	Enterococcus faecium	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1423718	7	Ligilactobacillus agilis DSM 20509	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus agilis
152509	7	uncultured Bacteroidetes bacterium	species	Bacteria	Bacteroidetes					uncultured Bacteroidetes bacterium
1703332	7	Butyribacter intestini	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyribacter	Butyribacter intestini
1739394	7	Porphyromonas sp. HMSC065F10	species	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. HMSC065F10
1759399	7	Streptococcus sp. A12	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. A12
1812935	7	Enterobacter roggenkampii	species	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
1852381	7	Duodenibacillus massiliensis	species	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	Duodenibacillus massiliensis
1891914	7	Streptococcus oralis subsp. oralis	subspecies	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
1930019	7	Oscillospiraceae bacterium Zagget6	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae		Oscillospiraceae bacterium Zagget6
1946239	7	Christensenella sp. UBA1242	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Christensenellaceae	Christensenella	Christensenella sp. UBA1242
1948383	7	Alphaproteobacteria bacterium UBA3307	species	Bacteria	Proteobacteria	Alphaproteobacteria				Alphaproteobacteria bacterium UBA3307
1950915	7	Clostridiales bacterium UBA644	species	Bacteria	Firmicutes	Clostridia	Eubacteriales			Clostridiales bacterium UBA644
1953089	7	Veillonellaceae bacterium UBA1822	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae		Veillonellaceae bacterium UBA1822
2049043	7	Desulfovibrionaceae bacterium	species	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae		Desulfovibrionaceae bacterium
2052166	7	Candidatus Melainabacteria bacterium	species	Bacteria	Candidatus Melainabacteria					Candidatus Melainabacteria bacterium
2086584	7	Massilistercora timonensis	species	Bacteria	Firmicutes	Clostridia	Eubacteriales		Massilistercora	Massilistercora timonensis
2250596	7	Streptococcus sp. 596553	species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. 596553
2292288	7	Clostridiaceae bacterium AM27-36LB	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae		Clostridiaceae bacterium AM27-36LB
2292358	7	Megasphaera sp. AM44-1BH	species	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera sp. AM44-1BH
249061	7	uncultured Actinomyces sp.	species	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	uncultured Actinomyces sp.
39488	7	Anaerobutyricum hallii	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii
428125	7	[Clostridium] leptum DSM 753	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae		[Clostridium] leptum
445973	7	Intestinibacter bartlettii DSM 16795	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii
553174	7	Prevotella melaninogenica ATCC 25845	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella melaninogenica
742722	7	Collinsella sp. 4_8_47FAA	species	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
889794	7	uncultured Cloacibacillus sp.	species	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	uncultured Cloacibacillus sp.
999413	7	[Clostridium] innocuum 2959	strain	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum
1123263	6	Solobacterium moorei DSM 22971	strain	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium moorei
1150423	6	Bifidobacterium dentium JCM 1195 = DSM 20436	strain	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium dentium
1203610	6	Parabacteroides gordonii MS-1 = DSM 23371	strain	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides gordonii
1241616	6	Staphylococcus aureus subsp. aureus DSM 20231	strain	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
1262791	6	Clostridium sp. CAG:288	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:288
1262847	6	Clostridium sp. CAG:921	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:921
1262889	6	Eubacterium sp. CAG:38	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:38
1283	6	Staphylococcus haemolyticus	species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus
1291051	6	Mediterraneibacter glycyrrhizinilyticus JCM 13369	strain	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter glycyrrhizinilyticus
1414721	6	Clostridium jeddahense	species	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium jeddahense
1423814	6	Limosilactobacillus vaginalis DSM 5837 = ATCC 49540	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus vaginalis
1423823	6	Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012	strain	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii
